dataset,scenario,model,config,column,n_rows,n_unique,unique_ratio,n_null_like,null_rate,is_categorical,top_value,top_share
flag_12,concept_attribute_inefficiency,haiku,skill_on,issue_category,500,7,0.014,0,0.0,1,printer,0.4
flag_12,concept_attribute_inefficiency,haiku,skill_on,hardware_component_type,500,10,0.02,113,0.226,1,printer,0.408
flag_12,concept_attribute_inefficiency,haiku,skill_on,printer_issue_specificity,500,6,0.012,210,0.42,1,Unknown,0.42
flag_12,concept_attribute_inefficiency,haiku,skill_on,issue_scope_location,500,4,0.008,0,0.0,1,individual_workstation,0.676
flag_12,concept_attribute_inefficiency,haiku,skill_on,resolution_mechanism,500,5,0.01,0,0.0,1,repair_or_fix,0.476
flag_12,concept_attribute_inefficiency,haiku,skill_on,technician_assignment_stability,500,2,0.004,0,0.0,1,reassigned,0.73
flag_12,concept_attribute_inefficiency,haiku,skill_on,repeat_issue_flag,500,2,0.004,0,0.0,1,False,0.584
flag_12,concept_attribute_inefficiency,sonnet,skill_on,incident_category,500,10,0.02,0,0.0,1,printer,0.406
flag_12,concept_attribute_inefficiency,sonnet,skill_on,failure_symptom_type,500,10,0.02,0,0.0,1,malfunction_general,0.428
flag_12,concept_attribute_inefficiency,sonnet,skill_on,software_vs_hardware,500,3,0.006,0,0.0,1,hardware,0.792
flag_12,concept_attribute_inefficiency,sonnet,skill_on,resolution_action_type,500,7,0.014,2,0.004,1,repair,0.738
flag_12,concept_attribute_inefficiency,sonnet,skill_on,recurrence_signal,500,2,0.004,0,0.0,1,True,0.9
flag_12,concept_attribute_inefficiency,sonnet,skill_on,self_resolved_by_assignee,500,2,0.004,0,0.0,1,False,0.788
flag_12,concept_attribute_inefficiency,sonnet,skill_on,software_trigger,500,2,0.004,0,0.0,1,False,0.89
flag_12,concept_attribute_inefficiency,sonnet,skill_on,affected_device_type,500,10,0.02,73,0.146,1,printer,0.406
flag_12,eda_efficiency,haiku,skill_off_update,resolution_hours,500,444,0.888,0,0.0,0,24.0,0.114
flag_12,eda_efficiency,haiku,skill_off_update,efficiency_category,500,2,0.004,0,0.0,1,Slow,0.786
flag_12,eda_efficiency,haiku,skill_off_update,priority_level,500,4,0.008,0,0.0,1,2,0.788
flag_12,eda_efficiency,haiku,skill_off_update,efficiency_score,500,437,0.874,0,0.0,0,95.33,0.114
flag_12,eda_efficiency,sonnet,skill_off_update,resolution_time_hours,500,442,0.884,0,0.0,0,24.0,0.114
flag_12,eda_efficiency,sonnet,skill_off_update,sla_met,500,2,0.004,0,0.0,1,0,0.878
flag_12,eda_efficiency,sonnet,skill_off_update,resolution_speed_category,500,4,0.008,0,0.0,1,Very Slow,0.822
flag_12,eda_efficiency,sonnet,skill_off_update,category_avg_resolution_hours,500,5,0.01,0,0.0,1,181.43,0.812
flag_12,eda_efficiency,sonnet,skill_off_update,assignment_group_avg_resolution_hours,500,5,0.01,0,0.0,1,181.48,0.81
flag_12,eda_efficiency,sonnet,skill_off_update,resolution_vs_category_avg,500,447,0.894,0,0.0,0,-157.43,0.09
flag_12,eda_efficiency,haiku,skill_on_e2e,incident_category,500,5,0.01,0,0.0,1,hardware,0.57
flag_12,eda_efficiency,haiku,skill_on_e2e,assigned_technician,500,5,0.01,0,0.0,1,Luke Wilson,0.232
flag_12,eda_efficiency,haiku,skill_on_e2e,incident_severity_signal,500,4,0.008,200,0.4,1,standard,0.5
flag_12,eda_efficiency,haiku,skill_on_e2e,affected_component,500,10,0.02,0,0.0,1,printer,0.406
flag_12,eda_efficiency,haiku,skill_on_e2e,recurring_issue_flag,500,2,0.004,0,0.0,1,False,0.728
flag_12,eda_efficiency,haiku,skill_on_e2e,multi_party_closure_flag,500,2,0.004,0,0.0,1,False,0.64
flag_12,eda_efficiency,sonnet,skill_on_e2e,incident_category,500,11,0.022,5,0.01,1,printer_hardware,0.406
flag_12,eda_efficiency,sonnet,skill_on_e2e,incident_subcategory,500,11,0.022,8,0.016,1,not_responding,0.52
flag_12,eda_efficiency,sonnet,skill_on_e2e,affected_asset_type,500,11,0.022,20,0.04,1,printer,0.406
flag_12,eda_efficiency,sonnet,skill_on_e2e,resolution_action_type,500,6,0.012,0,0.0,1,repair,0.71
flag_12,eda_efficiency,sonnet,skill_on_e2e,resolver_match,500,2,0.004,0,0.0,1,different_resolver,0.788
flag_12,eda_efficiency,sonnet,skill_on_e2e,urgency_signal,500,5,0.01,0,0.0,1,routine,0.588
flag_12,eda_efficiency,sonnet,skill_on_e2e,caller_type,500,2,0.004,0,0.0,1,named_user,0.778
flag_12,eda_efficiency,sonnet,skill_on_e2e,hardware_failure_severity,500,4,0.008,22,0.044,1,partial_malfunction,0.646
flag_12,eda_efficiency,haiku,skill_on,incident_category,500,10,0.02,0,0.0,1,printer,0.406
flag_12,eda_efficiency,haiku,skill_on,incident_complexity_signal,500,2,0.004,0,0.0,1,True,0.614
flag_12,eda_efficiency,haiku,skill_on,assigned_technician,500,5,0.01,0,0.0,1,Luke Wilson,0.232
flag_12,eda_efficiency,haiku,skill_on,urgency_signal_from_text,500,2,0.004,0,0.0,1,False,0.872
flag_12,eda_efficiency,haiku,skill_on,action_type_replacement_vs_repair,500,2,0.004,0,0.0,1,False,0.662
flag_12,eda_efficiency,haiku,skill_on,caller_type_technical_vs_standard,500,2,0.004,0,0.0,1,standard_user,0.78
flag_12,eda_efficiency,haiku,skill_on,sys_update_after_closure,500,2,0.004,0,0.0,1,True,0.6
flag_12,eda_efficiency,sonnet,skill_on,incident_category,500,7,0.014,0,0.0,1,printer,0.406
flag_12,eda_efficiency,sonnet,skill_on,incident_subtype,500,9,0.018,3,0.006,1,not_working,0.75
flag_12,eda_efficiency,sonnet,skill_on,affected_device_type,500,9,0.018,60,0.12,1,printer,0.406
flag_12,eda_efficiency,sonnet,skill_on,resolution_action_type,500,7,0.014,2,0.004,1,repair,0.75
flag_12,eda_efficiency,sonnet,skill_on,was_reassigned,500,2,0.004,0,0.0,1,False,0.892
flag_12,eda_efficiency,sonnet,skill_on,urgency_signal,500,5,0.01,0,0.0,1,general_issue,0.754
flag_12,eda_efficiency,sonnet,skill_on,is_repeat_or_recurring,500,2,0.004,0,0.0,1,False,0.652
flag_12,eda_efficiency,sonnet,skill_on,caller_type,500,2,0.004,0,0.0,1,named_user,0.778
flag_12,focus_inference,haiku,skill_off_update,Is_Critical,500,2,0.004,0,0.0,1,1,0.848
flag_12,focus_inference,haiku,skill_off_update,Resolution_Speed,500,3,0.006,0,0.0,1,Medium (4-10 days),0.53
flag_12,focus_inference,haiku,skill_off_update,Is_Printer_Related,500,2,0.004,0,0.0,1,0,0.596
flag_12,focus_inference,sonnet,skill_off_update,resolution_time_hours,500,442,0.884,0,0.0,0,24.0,0.114
flag_12,focus_inference,sonnet,skill_off_update,device_type,500,10,0.02,0,0.0,1,printer,0.404
flag_12,focus_inference,sonnet,skill_off_update,description_vague,500,2,0.004,0,0.0,1,no,0.648
flag_12,focus_inference,sonnet,skill_off_update,self_resolved,500,2,0.004,0,0.0,1,no,0.788
flag_12,focus_inference,haiku,skill_on_e2e,hardware_asset_type,500,10,0.02,0,0.0,1,printer,0.406
flag_12,focus_inference,haiku,skill_on_e2e,failure_mode_or_symptom,500,11,0.022,0,0.0,1,not_working,0.324
flag_12,focus_inference,haiku,skill_on_e2e,assigned_technician_name,500,5,0.01,0,0.0,1,Luke Wilson,0.232
flag_12,focus_inference,haiku,skill_on_e2e,caller_department_or_role,500,4,0.008,0,0.0,1,David Loo,0.266
flag_12,focus_inference,haiku,skill_on_e2e,incident_subject_scope,500,5,0.01,0,0.0,1,shared_asset,0.42
flag_12,focus_inference,haiku,skill_on_e2e,network_or_connectivity_issue,500,2,0.004,0,0.0,1,False,0.9
flag_12,focus_inference,haiku,skill_on_e2e,software_or_application_issue,500,2,0.004,0,0.0,1,False,0.878
flag_12,focus_inference,haiku,skill_on_e2e,technician_consistency,500,2,0.004,0,0.0,1,different_technician,0.684
flag_12,focus_inference,haiku,skill_on_e2e,problem_recurrence_indicator,500,2,0.004,0,0.0,1,False,0.756
flag_12,focus_inference,sonnet,skill_on_e2e,incident_category,500,8,0.016,0,0.0,1,printer,0.406
flag_12,focus_inference,sonnet,skill_on_e2e,failure_symptom,500,10,0.02,22,0.044,1,malfunction_degraded,0.608
flag_12,focus_inference,sonnet,skill_on_e2e,self_resolved,500,2,0.004,0,0.0,1,False,0.808
flag_12,focus_inference,haiku,skill_on,incident_type,500,6,0.012,1,0.002,1,hardware_device,0.698
flag_12,focus_inference,haiku,skill_on,affected_asset_category,500,11,0.022,5,0.01,1,printer,0.406
flag_12,focus_inference,haiku,skill_on,failure_mechanism,500,8,0.016,36,0.072,1,not_working,0.42
flag_12,focus_inference,haiku,skill_on,resolution_action_required,500,7,0.014,0,0.0,1,repair_needed,0.42
flag_12,focus_inference,haiku,skill_on,recurring_issue_flag,500,2,0.004,0,0.0,1,False,0.584
flag_12,focus_inference,haiku,skill_on,urgency_signal,500,4,0.008,0,0.0,1,medium_convenience_loss,0.518
flag_12,focus_inference,sonnet,skill_on,incident_category,500,7,0.014,0,0.0,1,printer,0.406
flag_12,focus_inference,sonnet,skill_on,issue_type,500,7,0.014,0,0.0,1,functional_failure,0.676
flag_12,focus_inference,sonnet,skill_on,affected_device_type,500,11,0.022,77,0.154,1,printer,0.406
flag_12,focus_inference,sonnet,skill_on,is_self_assigned,500,2,0.004,0,0.0,1,False,0.788
flag_12,focus_inference,sonnet,skill_on,is_repeat_issue_pattern,500,2,0.004,0,0.0,1,True,0.852
flag_12,focus_inference,sonnet,skill_on,hardware_failure_subtype,500,9,0.018,472,0.944,1,,0.942
flag_12,predictive_inefficient,haiku,skill_off_update,resolution_hours,500,444,0.888,0,0.0,0,24.0,0.114
flag_12,predictive_inefficient,haiku,skill_off_update,hours_to_last_update,500,444,0.888,0,0.0,0,24.0,0.114
flag_12,predictive_inefficient,haiku,skill_off_update,assignee_changed,500,2,0.004,0,0.0,1,1,0.788
flag_12,predictive_inefficient,haiku,skill_off_update,is_high_priority,500,2,0.004,0,0.0,1,1,0.842
flag_12,predictive_inefficient,haiku,skill_off_update,inefficiency_score,500,8,0.016,0,0.0,1,3.5,0.396
flag_12,predictive_inefficient,sonnet,skill_off_update,resolution_hours,500,442,0.884,0,0.0,0,24.00,0.114
flag_12,predictive_inefficient,sonnet,skill_off_update,above_p75_resolution,500,2,0.004,0,0.0,1,0,0.752
flag_12,predictive_inefficient,sonnet,skill_off_update,reassigned,500,2,0.004,0,0.0,1,1,0.788
flag_12,predictive_inefficient,sonnet,skill_off_update,high_complexity_category,500,2,0.004,0,0.0,1,0,0.918
flag_12,predictive_inefficient,sonnet,skill_off_update,critical_or_high_priority,500,2,0.004,0,0.0,1,1,0.842
flag_12,predictive_inefficient,sonnet,skill_off_update,assignee_slow_relative_to_median,500,2,0.004,0,0.0,1,0,0.786
flag_12,predictive_inefficient,haiku,skill_on_e2e,AssignmentStability,500,2,0.004,0,0.0,1,False,0.97
flag_12,predictive_inefficient,haiku,skill_on_e2e,ProblemCategoryType,500,7,0.014,0,0.0,1,printer_hardware,0.406
flag_12,predictive_inefficient,haiku,skill_on_e2e,AssignedTechnician,500,5,0.01,0,0.0,1,luke_wilson,0.232
flag_12,predictive_inefficient,haiku,skill_on_e2e,TechnicianWorkloadConcentration,500,2,0.004,0,0.0,1,low_concentration,0.722
flag_12,predictive_inefficient,sonnet,skill_on_e2e,reassignment_flag,500,2,0.004,0,0.0,1,True,0.776
flag_12,predictive_inefficient,sonnet,skill_on_e2e,incident_category,500,9,0.018,0,0.0,1,printer,0.406
flag_12,predictive_inefficient,sonnet,skill_on_e2e,problem_nature,500,5,0.01,0,0.0,1,hardware_failure,0.79
flag_12,predictive_inefficient,sonnet,skill_on_e2e,description_specificity,500,4,0.008,0,0.0,1,specific_symptom,0.512
flag_12,predictive_inefficient,sonnet,skill_on_e2e,affected_asset_type,500,10,0.02,1,0.002,1,printer,0.406
flag_12,predictive_inefficient,sonnet,skill_on_e2e,assignee_workload_proxy,500,5,0.01,0,0.0,1,luke_wilson,0.232
flag_12,predictive_inefficient,sonnet,skill_on_e2e,hardware_failure_type,500,8,0.016,0,0.0,1,not_hardware,0.77
flag_12,predictive_inefficient,sonnet,skill_on_e2e,opened_on_weekend,500,2,0.004,0,0.0,1,False,0.878
flag_12,predictive_inefficient,haiku,skill_on,incident_category_type,500,4,0.008,0,0.0,1,hardware_peripheral,0.766
flag_12,predictive_inefficient,haiku,skill_on,issue_complexity_class,500,3,0.006,0,0.0,1,troubleshooting_required,0.46
flag_12,predictive_inefficient,haiku,skill_on,caller_repeat_pattern,500,2,0.004,0,0.0,1,False,0.994
flag_12,predictive_inefficient,haiku,skill_on,incident_recurrence_category,500,5,0.01,0,0.0,1,recurring_printer,0.406
flag_12,predictive_inefficient,sonnet,skill_on,incident_category,500,7,0.014,0,0.0,1,printer,0.406
flag_12,predictive_inefficient,sonnet,skill_on,failure_type,500,6,0.012,2,0.004,1,degraded_performance,0.432
flag_12,predictive_inefficient,sonnet,skill_on,affected_asset_type,500,9,0.018,0,0.0,1,printer,0.406
flag_12,predictive_inefficient,sonnet,skill_on,reassignment_signal,500,2,0.004,0,0.0,1,False,0.718
flag_12,predictive_inefficient,sonnet,skill_on,repeat_failure_pattern,500,2,0.004,0,0.0,1,False,0.694
flag_12,predictive_inefficient,sonnet,skill_on,opener_is_itil_user,500,2,0.004,0,0.0,1,False,0.778
flag_13,causal_duration,haiku,skill_off_update,resolution_hours,500,445,0.89,0,0.0,0,0.5666666666666667,0.01
flag_13,causal_duration,haiku,skill_off_update,priority_numeric,500,4,0.008,0,0.0,1,2,0.782
flag_13,causal_duration,haiku,skill_off_update,is_network,500,2,0.004,0,0.0,1,1,0.52
flag_13,causal_duration,haiku,skill_off_update,is_database,500,2,0.004,0,0.0,1,0,0.732
flag_13,causal_duration,haiku,skill_off_update,is_software,500,2,0.004,0,0.0,1,0,0.854
flag_13,causal_duration,haiku,skill_off_update,is_hardware,500,2,0.004,0,0.0,1,0,0.95
flag_13,causal_duration,haiku,skill_off_update,duration_category,500,3,0.006,0,0.0,1,30min-1hr,0.496
flag_13,causal_duration,haiku,skill_off_update,priority_avg_duration,500,4,0.008,0,0.0,1,0.49880434782608696,0.782
flag_13,causal_duration,haiku,skill_off_update,category_avg_duration,500,5,0.01,0,0.0,1,0.5013141025641026,0.52
flag_13,causal_duration,haiku,skill_off_update,duration_vs_priority_avg,500,459,0.918,0,0.0,0,0.4845289855072463,0.008
flag_13,causal_duration,haiku,skill_off_update,duration_vs_category_avg,500,473,0.946,0,0.0,0,-0.23607587064676622,0.006
flag_13,causal_duration,haiku,skill_off_update,assignee_avg_duration,500,5,0.01,0,0.0,1,0.5115363636363636,0.22
flag_13,causal_duration,haiku,skill_off_update,duration_vs_assignee_avg,500,487,0.974,0,0.0,0,0.23168498168498175,0.006
flag_13,causal_duration,haiku,skill_off_update,has_round_duration,500,1,0.002,0,0.0,1,0,1.0
flag_13,causal_duration,sonnet,skill_off_update,resolution_duration_minutes,500,445,0.89,0,0.0,0,34.0,0.01
flag_13,causal_duration,sonnet,skill_off_update,priority_level,500,4,0.008,0,0.0,1,2,0.782
flag_13,causal_duration,sonnet,skill_off_update,opened_hour_of_day,500,24,0.048,0,0.0,1,21,0.052
flag_13,causal_duration,sonnet,skill_off_update,opened_during_business_hours,500,2,0.004,0,0.0,1,No,0.738
flag_13,causal_duration,sonnet,skill_off_update,assignee_avg_resolution_minutes,500,5,0.01,0,0.0,1,30.69,0.22
flag_13,causal_duration,sonnet,skill_off_update,category_avg_resolution_minutes,500,5,0.01,0,0.0,1,30.08,0.52
flag_13,causal_duration,haiku,skill_on_e2e,problem_domain,500,8,0.016,2,0.004,1,email,0.27
flag_13,causal_duration,haiku,skill_on_e2e,service_component_type,500,5,0.01,0,0.0,1,connectivity_layer,0.37
flag_13,causal_duration,haiku,skill_on_e2e,issue_scope_scale,500,3,0.006,0,0.0,1,infrastructure_outage,0.492
flag_13,causal_duration,haiku,skill_on_e2e,resolution_complexity_signal,500,5,0.01,0,0.0,1,access_denial,0.514
flag_13,causal_duration,haiku,skill_on_e2e,assigned_technician_experience_proxy,500,3,0.006,0,0.0,1,frequent_assignee,0.388
flag_13,causal_duration,haiku,skill_on_e2e,assignment_closure_alignment,500,2,0.004,0,0.0,1,True,0.672
flag_13,causal_duration,haiku,skill_on_e2e,caller_type_proxy,500,2,0.004,0,0.0,1,named_user,0.766
flag_13,causal_duration,sonnet,skill_on_e2e,incident_category,500,8,0.016,0,0.0,1,database,0.27
flag_13,causal_duration,sonnet,skill_on_e2e,failure_mode,500,7,0.014,0,0.0,1,connectivity_loss,0.456
flag_13,causal_duration,sonnet,skill_on_e2e,affected_scope,500,4,0.008,0,0.0,1,single_user,0.652
flag_13,causal_duration,sonnet,skill_on_e2e,assigned_resolver,500,5,0.01,0,0.0,1,Fred Luddy,0.256
flag_13,causal_duration,sonnet,skill_on_e2e,cross_agent_handoff,500,2,0.004,0,0.0,1,True,0.806
flag_13,causal_duration,sonnet,skill_on_e2e,opened_hour_of_day,500,4,0.008,0,0.0,1,business_hours,0.338
flag_13,causal_duration,sonnet,skill_on_e2e,caller_type,500,2,0.004,0,0.0,1,named_user,0.766
flag_13,causal_duration,haiku,skill_on,incident_category,500,6,0.012,0,0.0,1,database,0.274
flag_13,causal_duration,haiku,skill_on,technical_domain,500,5,0.01,0,0.0,1,connectivity,0.388
flag_13,causal_duration,haiku,skill_on,issue_scope,500,4,0.008,0,0.0,1,system_wide,0.642
flag_13,causal_duration,haiku,skill_on,assigned_to_person,500,5,0.01,0,0.0,1,Fred Luddy,0.22
flag_13,causal_duration,haiku,skill_on,time_of_day_opened,500,2,0.004,0,0.0,1,after_hours,0.62
flag_13,causal_duration,haiku,skill_on,issue_recurrence,500,2,0.004,0,0.0,1,True,0.798
flag_13,causal_duration,sonnet,skill_on,incident_category,500,7,0.014,0,0.0,1,database,0.27
flag_13,causal_duration,sonnet,skill_on,incident_severity_signal,500,4,0.008,10,0.02,1,access_failure,0.532
flag_13,causal_duration,sonnet,skill_on,affected_scope,500,3,0.006,0,0.0,1,individual,0.53
flag_13,causal_duration,sonnet,skill_on,assigned_agent,500,5,0.01,0,0.0,1,Fred_Luddy,0.22
flag_13,causal_duration,sonnet,skill_on,resolver_handoff,500,2,0.004,0,0.0,1,True,0.806
flag_13,causal_duration,sonnet,skill_on,open_hour_band,500,2,0.004,0,0.0,1,off_hours,0.536
flag_13,causal_duration,sonnet,skill_on,caller_type,500,2,0.004,0,0.0,1,named_user,0.766
flag_13,concept_attribute_operational,haiku,skill_off_update,operational_burden_type,500,18,0.036,0,0.0,1,connectivity,0.252
flag_13,concept_attribute_operational,haiku,skill_off_update,severity_indicator,500,3,0.006,0,0.0,1,1,0.738
flag_13,concept_attribute_operational,haiku,skill_off_update,root_infrastructure,500,4,0.008,0,0.0,1,Network,0.576
flag_13,concept_attribute_operational,sonnet,skill_off_update,operational_burden_flags,500,40,0.08,0,0.0,1,connectivity_issue,0.292
flag_13,concept_attribute_operational,sonnet,skill_off_update,operational_burden_count,500,5,0.01,0,0.0,1,1,0.442
flag_13,concept_attribute_operational,sonnet,skill_off_update,primary_operational_burden,500,9,0.018,0,0.0,1,connectivity_issue,0.46
flag_13,concept_attribute_operational,haiku,skill_on_e2e,incident_domain,500,8,0.016,0,0.0,1,database,0.272
flag_13,concept_attribute_operational,haiku,skill_on_e2e,problem_severity,500,4,0.008,0,0.0,1,service_access_failure,0.494
flag_13,concept_attribute_operational,haiku,skill_on_e2e,scope_of_impact,500,4,0.008,0,0.0,1,individual_user,0.476
flag_13,concept_attribute_operational,haiku,skill_on_e2e,root_cause_mechanism,500,6,0.012,2,0.004,1,network_path_failure,0.446
